ra,dec,vmag,colour
299.8350626,45.77258164,5.92,FFFFFFFF
305.5222778,45.79489737,5.58,FFFFFFFF
130.2543668,45.83378521,5.35,FFFFFFFF
89.98375587,45.93675346,4.30,FFFFFFFF
252.3091638,45.9834478,4.82,FFFFFFFF
79.17206517,45.99902927,0.08,FFFFFFFF
264.8662185,46.00632216,3.82,FFFFFFFF
147.1466035,46.02123319,5.08,FFFFFFFF
201.5690705,46.0281037,5.88,FFFFFFFF
240.6993795,46.03685378,4.72,FFFFFFFF
53.10960058,46.05704336,5.30,FFFFFFFF
2.58017518,46.07227117,5.01,FFFFFFFF
214.0965682,46.08791894,4.18,FFFFFFFF
312.2345558,46.11414081,4.81,FFFFFFFF
222.3278144,46.11639336,5.76,FFFFFFFF
315.2955103,46.15576488,5.38,FFFFFFFF
114.1319095,46.18036783,5.66,FFFFFFFF
160.8879893,46.2040376,5.18,FFFFFFFF
260.0881122,46.24068047,5.51,FFFFFFFF
104.1335849,46.27398621,5.85,FFFFFFFF
244.9351996,46.31327084,3.91,FFFFFFFF
346.9136567,46.38730373,5.30,FFFFFFFF
356.5084956,46.42029095,4.97,FFFFFFFF
354.3904487,46.45917621,3.81,FFFFFFFF
65.38811942,46.4989629,4.80,FFFFFFFF
335.2563679,46.53656484,4.55,FFFFFFFF
322.362138,46.54033179,5.22,FFFFFFFF
249.0467163,46.61332505,5.83,FFFFFFFF
97.51241701,46.68553561,5.88,FFFFFFFF
308.4784819,46.69386159,5.78,FFFFFFFF
104.2338715,46.70553754,5.88,FFFFFFFF
321.3307846,46.71422433,5.59,FFFFFFFF
303.4079278,46.74132417,3.80,FFFFFFFF
234.5672655,46.79799524,5.76,FFFFFFFF
303.325175,46.81567038,4.80,FFFFFFFF
139.3798567,46.81719916,5.96,FFFFFFFF
42.92396836,46.84200204,5.86,FFFFFFFF
285.3598321,46.93502175,5.00,FFFFFFFF
77.6786286,46.96243511,5.67,FFFFFFFF
22.52542506,47.00737711,5.27,FFFFFFFF
10.8670447,47.02463657,4.95,FFFFFFFF
297.996132,47.02734867,5.60,FFFFFFFF
135.9064949,47.15665934,3.57,FFFFFFFF
193.7355669,47.19673771,5.75,FFFFFFFF
44.95742747,47.22063875,5.47,FFFFFFFF
108.9588052,47.24041621,5.54,FFFFFFFF
17.37550908,47.2418241,4.26,FFFFFFFF
34.82019851,47.37998782,5.31,FFFFFFFF
253.3233005,47.41649815,5.99,FFFFFFFF
313.9575248,47.41766542,5.68,FFFFFFFF
314.9564595,47.52094507,4.74,FFFFFFFF
118.6780776,47.56459225,5.47,FFFFFFFF
316.6503672,47.64840597,4.56,FFFFFFFF
225.9486742,47.65401409,4.83,FFFFFFFF
337.3825947,47.70689488,4.34,FFFFFFFF
62.16530527,47.71259359,3.96,FFFFFFFF
303.8679927,47.7142053,3.96,FFFFFFFF
176.5130589,47.77933701,3.69,FFFFFFFF
55.7311754,47.7876533,3.01,FFFFFFFF
311.9553922,47.83191224,5.60,FFFFFFFF
11.10927611,47.863963,5.66,FFFFFFFF
58.99232459,47.87147012,5.39,FFFFFFFF
90.24399472,47.90197432,5.71,FFFFFFFF
298.0298813,47.93181856,5.91,FFFFFFFF
4.28766746,47.94741495,5.86,FFFFFFFF
52.64367585,47.99517199,4.36,FFFFFFFF
53.03575392,48.02353391,5.47,FFFFFFFF
134.8034948,48.04234956,3.12,FFFFFFFF
52.65388405,48.10365477,5.82,FFFFFFFF
115.3018562,48.13185153,5.58,FFFFFFFF
226.3578817,48.15090031,5.59,FFFFFFFF
48.34940955,48.17699884,5.93,FFFFFFFF
112.214521,48.18403758,5.70,FFFFFFFF
54.12233383,48.19270068,4.32,FFFFFFFF
261.6843428,48.26007218,5.83,FFFFFFFF
11.18125882,48.28438262,4.48,FFFFFFFF
70.35037233,48.30098864,5.66,FFFFFFFF
63.72440722,48.40937312,4.12,FFFFFFFF
136.3504436,48.53035841,5.48,FFFFFFFF
264.1567746,48.58547866,5.35,FFFFFFFF
349.8741164,48.62519601,5.44,FFFFFFFF
24.49792651,48.62848641,3.59,FFFFFFFF
58.41112532,48.65056848,5.76,FFFFFFFF
344.2687243,48.68408117,5.34,FFFFFFFF
92.90241065,48.71112468,5.78,FFFFFFFF
222.4223396,48.72056284,5.68,FFFFFFFF
72.7890157,48.74075831,5.64,FFFFFFFF
114.4744945,48.7739115,5.93,FFFFFFFF
101.9149197,48.78946087,5.22,FFFFFFFF
321.7148748,48.83510521,5.29,FFFFFFFF
283.696539,48.85972353,5.84,FFFFFFFF
249.6870334,48.92827739,4.86,FFFFFFFF
307.5147157,48.95155039,4.94,FFFFFFFF
90.42938625,48.95946915,5.98,FFFFFFFF
184.953013,48.98413192,5.28,FFFFFFFF
349.4359013,49.01528336,4.82,FFFFFFFF
203.6140561,49.01590606,4.68,FFFFFFFF
244.7968022,49.03807805,5.93,FFFFFFFF
52.01270885,49.06293148,4.99,FFFFFFFF
50.46821583,49.07105892,5.94,FFFFFFFF
275.3861866,49.12146945,5.02,FFFFFFFF
314.1078653,49.19583069,5.92,FFFFFFFF
29.63958177,49.204252,5.70,FFFFFFFF
111.6785873,49.21164489,4.61,FFFFFFFF
50.80490169,49.2133301,5.32,FFFFFFFF
307.8283686,49.2203733,5.44,FFFFFFFF
41.04869991,49.22866639,4.10,FFFFFFFF
96.22459158,49.28789903,4.92,FFFFFFFF
346.9385334,49.29545491,5.68,FFFFFFFF
326.6983579,49.3095748,4.23,FFFFFFFF
206.8856088,49.31330288,1.85,FFFFFFFF
9.79119583,49.35459528,5.45,FFFFFFFF
218.6652567,49.36823171,5.74,FFFFFFFF
306.7591909,49.38322449,5.73,FFFFFFFF
320.5016033,49.38869874,5.68,FFFFFFFF
348.1371788,49.40597489,4.53,FFFFFFFF
212.0723168,49.4580206,5.26,FFFFFFFF
109.633246,49.46474619,5.00,FFFFFFFF
169.174692,49.47627707,5.88,FFFFFFFF
336.1291488,49.47640074,4.55,FFFFFFFF
52.34179296,49.50901919,4.67,FFFFFFFF
319.8697395,49.5102892,5.75,FFFFFFFF
47.26201363,49.61350009,4.05,FFFFFFFF
224.0955848,49.62899937,5.63,FFFFFFFF
112.4827359,49.67266207,5.35,FFFFFFFF
199.5605852,49.68201519,5.14,FFFFFFFF
344.1083278,49.73355094,4.99,FFFFFFFF
148.9291904,49.81979501,5.27,FFFFFFFF
86.47520331,49.82628283,5.46,FFFFFFFF
217.1587001,49.84496418,5.58,FFFFFFFF
52.21794573,49.84844583,5.58,FFFFFFFF
288.0217315,49.85423807,5.85,FFFFFFFF
51.08061889,49.86124281,1.79,FFFFFFFF
89.84076564,49.9245461,5.90,FFFFFFFF
70.83999357,49.97382624,5.86,FFFFFFFF
323.2357405,49.97760064,5.77,FFFFFFFF
36.10372497,50.00663318,5.19,FFFFFFFF
64.80492598,50.04883763,5.46,FFFFFFFF
346.0451323,50.05168397,4.64,FFFFFFFF
49.78174379,50.09502752,5.05,FFFFFFFF
300.3397853,50.10467998,5.06,FFFFFFFF
35.24238707,50.15154156,5.57,FFFFFFFF
294.1105934,50.22046347,4.49,FFFFFFFF
49.65717026,50.22223526,5.16,FFFFFFFF
36.40583743,50.27866588,4.73,FFFFFFFF
337.822399,50.28244976,3.76,FFFFFFFF
64.56073112,50.29563944,4.60,FFFFFFFF
292.8306646,50.30659451,5.55,FFFFFFFF
310.5526115,50.34002067,5.41,FFFFFFFF
61.64606374,50.35135022,4.25,FFFFFFFF
234.6425016,50.42335207,5.84,FFFFFFFF
116.0174489,50.43386115,5.31,FFFFFFFF
314.6251066,50.46178308,5.59,FFFFFFFF
354.7847807,50.47173744,5.35,FFFFFFFF
10.51618425,50.51254151,4.80,FFFFFFFF
295.4545377,50.52544635,5.99,FFFFFFFF
285.0569621,50.53345884,5.39,FFFFFFFF
25.9150637,50.6887655,4.01,FFFFFFFF
59.15181574,50.69569169,5.28,FFFFFFFF
283.3064222,50.70828894,4.92,FFFFFFFF
314.1059999,50.72864966,5.83,FFFFFFFF
267.2680576,50.78054478,5.02,FFFFFFFF
28.03897527,50.79286359,5.70,FFFFFFFF
332.7907332,50.82328938,5.38,FFFFFFFF
65.0479676,50.92095135,5.55,FFFFFFFF
49.05085271,50.93771066,5.04,FFFFFFFF
12.20830552,50.96819154,4.90,FFFFFFFF
33.40008213,51.06623342,5.31,FFFFFFFF
325.523582,51.1896271,4.69,FFFFFFFF
293.5823359,51.23707706,5.71,FFFFFFFF
214.0419563,51.36701398,4.75,FFFFFFFF
108.3474724,51.42871249,5.46,FFFFFFFF
269.1515744,51.48895101,2.24,FFFFFFFF
122.114598,51.50667575,4.78,FFFFFFFF
339.3436075,51.54537399,4.64,FFFFFFFF
186.0061763,51.56222925,4.76,FFFFFFFF
76.66940952,51.59814314,4.98,FFFFFFFF
137.2182737,51.60472728,4.46,FFFFFFFF
143.2180219,51.67860208,3.17,FFFFFFFF
292.4264139,51.72946747,3.76,FFFFFFFF
213.3706246,51.78999066,4.53,FFFFFFFF
216.3000806,51.85171354,4.04,FFFFFFFF
111.2378284,51.88734396,5.80,FFFFFFFF
27.73786884,51.93369809,5.96,FFFFFFFF
230.0214217,51.95848756,5.65,FFFFFFFF
6.06518443,52.01992467,5.58,FFFFFFFF
143.7062288,52.05156754,4.47,FFFFFFFF
109.3905012,52.13111463,5.93,FFFFFFFF
335.8901517,52.22949951,4.42,FFFFFFFF
262.6082371,52.30135901,2.79,FFFFFFFF
291.8582106,52.32050263,5.73,FFFFFFFF
45.21743352,52.35179769,5.24,FFFFFFFF
278.4862444,52.35350951,5.38,FFFFFFFF
235.7117632,52.36083046,5.48,FFFFFFFF
287.1078526,52.42586424,5.88,FFFFFFFF
298.9075928,52.43902327,4.91,FFFFFFFF
16.00995036,52.50230919,5.99,FFFFFFFF
129.8235465,52.71169928,5.91,FFFFFFFF
43.564427,52.76248991,3.93,FFFFFFFF
7.92171234,52.83955844,5.59,FFFFFFFF
74.02948687,52.86971717,5.75,FFFFFFFF
330.4607419,52.88224628,5.79,FFFFFFFF
249.0476368,52.89997858,5.53,FFFFFFFF
240.5231527,52.91600607,5.93,FFFFFFFF
204.877415,52.92107136,5.46,FFFFFFFF
249.0572167,52.92435554,5.07,FFFFFFFF
282.8958393,52.97452091,5.51,FFFFFFFF
281.6794923,52.98797002,5.91,FFFFFFFF
297.6572239,52.98816657,5.03,FFFFFFFF
6.276607,53.04678501,5.72,FFFFFFFF
69.97786313,53.07957406,5.07,FFFFFFFF
301.5568285,53.16506746,5.81,FFFFFFFF
184.3731761,53.19144123,5.80,FFFFFFFF
349.1758098,53.21404995,5.58,FFFFFFFF
125.9522048,53.21995142,5.52,FFFFFFFF
315.9482702,53.28582252,5.93,FFFFFFFF
289.2754579,53.36816064,3.80,FFFFFFFF
286.2298734,53.39660317,5.40,FFFFFFFF
129.5927476,53.4015752,5.66,FFFFFFFF
260.4389597,53.42042212,5.69,FFFFFFFF
95.44211705,53.45239515,5.34,FFFFFFFF
69.99180673,53.47323647,5.36,FFFFFFFF
46.19912598,53.50645031,2.91,FFFFFFFF
40.74778071,53.5261822,5.85,FFFFFFFF
317.5648027,53.56310952,5.75,FFFFFFFF
64.17960437,53.61180318,5.20,FFFFFFFF
159.7739343,53.66849306,5.55,FFFFFFFF
178.4572554,53.69473296,2.41,FFFFFFFF
208.4626761,53.7286921,5.70,FFFFFFFF
74.32175175,53.75208289,4.43,FFFFFFFF
265.9965127,53.80175482,5.75,FFFFFFFF
340.0766703,53.84597214,5.94,FFFFFFFF
151.1514381,53.8917256,5.71,FFFFFFFF
9.24277921,53.89693161,3.69,FFFFFFFF
68.00767912,53.91084467,5.78,FFFFFFFF
233.8175709,53.9221386,5.97,FFFFFFFF
139.0469952,54.02171207,4.80,FFFFFFFF
219.5633547,54.02338576,5.83,FFFFFFFF
148.0265007,54.06428574,4.55,FFFFFFFF
194.0735087,54.09948306,5.84,FFFFFFFF
9.0345314,54.16845384,5.08,FFFFFFFF
136.0016786,54.28387681,5.74,FFFFFFFF
89.88145972,54.28498197,3.72,FFFFFFFF
272.6313842,54.2859522,5.97,FFFFFFFF
84.14677009,54.42868426,5.74,FFFFFFFF
206.6486472,54.43269033,5.68,FFFFFFFF
256.3340928,54.46986308,4.91,FFFFFFFF
30.57530917,54.48754946,4.99,FFFFFFFF
234.383511,54.50878294,5.85,FFFFFFFF
7.94299136,54.52232473,4.74,FFFFFFFF
226.5694546,54.55628697,5.24,FFFFFFFF
163.3938284,54.58515228,5.12,FFFFFFFF
233.9878239,54.63056806,5.77,FFFFFFFF
205.1845521,54.68166149,4.63,FFFFFFFF
239.4483039,54.74950359,4.96,FFFFFFFF
173.7704044,54.78537508,5.63,FFFFFFFF
8.29301467,54.89508062,5.93,FFFFFFFF
17.05383776,54.92422766,5.17,FFFFFFFF
200.980916,54.92541525,2.23,FFFFFFFF
294.6714486,54.973395,5.89,FFFFFFFF
53.41292455,54.97486087,5.98,FFFFFFFF
201.3058983,54.98799884,3.99,FFFFFFFF
40.76167775,55.10607111,5.76,FFFFFFFF
27.99711412,55.14740479,5.53,FFFFFFFF
17.77471116,55.14994765,4.34,FFFFFFFF
263.0661625,55.17280674,4.86,FFFFFFFF
263.0434083,55.18411077,4.89,FFFFFFFF
246.1055281,55.2050456,5.75,FFFFFFFF
11.32168124,55.2214087,5.41,FFFFFFFF
73.7630908,55.25912955,5.52,FFFFFFFF
110.716927,55.28146955,5.80,FFFFFFFF
203.530521,55.34844976,5.60,FFFFFFFF
236.9079735,55.37661523,5.85,FFFFFFFF
304.6031586,55.3971705,5.76,FFFFFFFF
218.128874,55.3980457,5.74,FFFFFFFF
52.50095974,55.45183695,5.09,FFFFFFFF
236.6453434,55.47460243,5.94,FFFFFFFF
280.6581509,55.53940044,5.03,FFFFFFFF
176.7317025,55.62826771,5.27,FFFFFFFF
285.181113,55.65831944,5.51,FFFFFFFF
102.0509681,55.70444959,5.54,FFFFFFFF
359.2853911,55.70573518,5.57,FFFFFFFF
88.71160776,55.7069049,4.96,FFFFFFFF
186.8963576,55.71275225,5.68,FFFFFFFF
359.7522073,55.75494069,4.88,FFFFFFFF
114.1960282,55.75515475,5.93,FFFFFFFF
328.0042605,55.79674452,5.70,FFFFFFFF
238.0690906,55.82658167,5.81,FFFFFFFF
35.58930899,55.84565637,5.16,FFFFFFFF
171.4882678,55.85034058,5.73,FFFFFFFF
42.67413655,55.89552955,3.77,FFFFFFFF
342.4426191,55.90268437,5.43,FFFFFFFF
193.5068041,55.95984301,1.76,FFFFFFFF
157.6573514,55.98061759,4.82,FFFFFFFF
249.5019139,56.01538883,5.28,FFFFFFFF
307.3629417,56.06817898,5.89,FFFFFFFF
86.62653944,56.11571824,5.93,FFFFFFFF
96.60776525,56.2850437,5.53,FFFFFFFF
195.1816073,56.36633134,4.93,FFFFFFFF
165.4599615,56.38234478,2.34,FFFFFFFF
123.4591604,56.45231827,5.88,FFFFFFFF
311.091837,56.48840856,5.91,FFFFFFFF
65.46592207,56.50630039,5.91,FFFFFFFF
10.12661349,56.53740928,2.24,FFFFFFFF
303.3491714,56.56752223,4.28,FFFFFFFF
162.7961798,56.58223677,5.66,FFFFFFFF
178.9933654,56.59856271,5.83,FFFFFFFF
328.7214922,56.6112326,5.74,FFFFFFFF
338.419028,56.62463722,5.72,FFFFFFFF
315.5374851,56.66961137,5.83,FFFFFFFF
140.4304178,56.6992485,5.79,FFFFFFFF
46.38510717,56.7055481,4.77,FFFFFFFF
138.9575352,56.74147744,5.28,FFFFFFFF
72.00090298,56.75753919,5.29,FFFFFFFF
186.2634315,56.77785826,5.82,FFFFFFFF
251.3241238,56.78168723,4.84,FFFFFFFF
339.6577803,56.79571012,5.11,FFFFFFFF
149.9654996,56.81187557,5.50,FFFFFFFF
332.9521463,56.83904211,5.24,FFFFFFFF
99.40999549,56.85750718,5.87,FFFFFFFF
287.9188376,56.85909594,5.13,FFFFFFFF
268.3817896,56.87245216,3.73,FFFFFFFF
345.0212662,56.94538131,5.10,FFFFFFFF
183.856038,57.03259792,3.32,FFFFFFFF
333.7569958,57.04346522,4.18,FFFFFFFF
278.1438429,57.04561627,4.77,FFFFFFFF
158.7900933,57.08254651,5.16,FFFFFFFF
146.631934,57.12798971,5.09,FFFFFFFF
48.94988581,57.14062522,5.79,FFFFFFFF
348.3114313,57.16763844,5.57,FFFFFFFF
101.706227,57.1692705,5.34,FFFFFFFF
160.9304874,57.19932851,5.79,FFFFFFFF
334.1104692,57.22022542,5.88,FFFFFFFF
149.3065497,57.4183508,5.97,FFFFFFFF
356.7579773,57.45137702,5.55,FFFFFFFF
324.7400843,57.48904968,5.74,FFFFFFFF
358.5959889,57.49939052,4.51,FFFFFFFF
34.51916463,57.51632574,5.99,FFFFFFFF
298.3223787,57.52346329,5.14,FFFFFFFF
80.86594376,57.54453138,5.24,FFFFFFFF
311.3383193,57.58029799,4.52,FFFFFFFF
290.0666836,57.64511743,5.91,FFFFFFFF
288.4798529,57.70525514,5.00,FFFFFFFF
125.1083217,57.74324466,5.89,FFFFFFFF
284.1878309,57.81499531,5.67,FFFFFFFF
12.27125262,57.8165477,3.46,FFFFFFFF
64.28363443,57.86047655,5.72,FFFFFFFF
185.2117925,57.86428953,5.54,FFFFFFFF
34.49925395,57.89980835,5.75,FFFFFFFF
58.42996876,57.97536931,5.80,FFFFFFFF
24.53151544,57.97764488,5.55,FFFFFFFF
330.5190664,58.00037041,5.55,FFFFFFFF
97.69642228,58.16345682,5.86,FFFFFFFF
332.7135913,58.20124992,3.39,FFFFFFFF
20.02049027,58.2316161,4.95,FFFFFFFF
122.5158321,58.2484227,5.91,FFFFFFFF
17.13936547,58.26347937,5.77,FFFFFFFF
23.35711597,58.32734523,5.69,FFFFFFFF
187.4891624,58.4055266,5.37,FFFFFFFF
337.2926998,58.4151899,4.07,FFFFFFFF
96.70366348,58.41741346,5.21,FFFFFFFF
104.3191605,58.42305973,4.35,FFFFFFFF
32.16908619,58.42360489,5.66,FFFFFFFF
1.56474395,58.43668966,5.98,FFFFFFFF
352.5079978,58.54890978,4.89,FFFFFFFF
240.4737656,58.56443739,4.01,FFFFFFFF
319.8153831,58.62350994,5.51,FFFFFFFF
356.7641112,58.65185164,4.88,FFFFFFFF
115.751907,58.71048707,4.93,FFFFFFFF
325.8768956,58.78005308,4.23,FFFFFFFF
275.9777039,58.8005852,4.98,FFFFFFFF
298.9807846,58.84601982,4.98,FFFFFFFF
52.47810837,58.87875244,4.55,FFFFFFFF
92.49581101,58.93564864,5.35,FFFFFFFF
231.2324337,58.96602354,3.29,FFFFFFFF
76.53524887,58.97239085,5.22,FFFFFFFF
13.75080422,58.97279657,4.83,FFFFFFFF
94.90579498,59.01090518,4.44,FFFFFFFF
147.7487154,59.03910437,3.78,FFFFFFFF
120.3364479,59.04731836,5.78,FFFFFFFF
2.29204036,59.15021814,2.28,FFFFFFFF
61.11318196,59.15550819,5.00,FFFFFFFF
14.16671042,59.18116582,4.62,FFFFFFFF
23.48302496,59.23209665,4.68,FFFFFFFF
222.860728,59.29365246,5.48,FFFFFFFF
162.84899,59.32024369,5.57,FFFFFFFF
347.4339104,59.33268922,5.68,FFFFFFFF
282.8000276,59.38828895,4.63,FFFFFFFF
332.8774347,59.41451451,5.05,FFFFFFFF
346.6533743,59.41976474,4.84,FFFFFFFF
314.8555525,59.43855678,5.54,FFFFFFFF
101.5589695,59.44169108,4.86,FFFFFFFF
103.2710904,59.44865494,5.34,FFFFFFFF
124.4600802,59.57112846,5.63,FFFFFFFF
108.9792494,59.63809569,5.20,FFFFFFFF
244.3139112,59.75496116,5.37,FFFFFFFF
88.74093802,59.88841219,5.20,FFFFFFFF
52.26722684,59.94033461,4.21,FFFFFFFF
202.1132421,59.94570301,5.40,FFFFFFFF
55.6780592,59.96938466,5.74,FFFFFFFF
7.58297373,59.977564,5.94,FFFFFFFF
317.951002,59.98661923,5.64,FFFFFFFF
93.91878235,59.99903422,5.37,FFFFFFFF
261.4223484,60.04834069,5.65,FFFFFFFF
350.6355197,60.13348919,5.56,FFFFFFFF
225.3629556,60.20442421,5.91,FFFFFFFF
21.45251267,60.23540347,2.66,FFFFFFFF
192.1639027,60.31989667,5.83,FFFFFFFF
9.11392475,60.32621728,5.78,FFFFFFFF
14.19558745,60.36284769,5.56,FFFFFFFF
75.854572,60.44228144,4.03,FFFFFFFF
322.747057,60.45944015,5.53,FFFFFFFF
25.83223958,60.55137091,5.78,FFFFFFFF
303.3648718,60.6404332,5.81,FFFFFFFF
231.9643467,60.67022438,5.90,FFFFFFFF
326.8554476,60.69269363,5.53,FFFFFFFF
14.17708808,60.71674966,2.15,FFFFFFFF
127.5667923,60.7184311,3.35,FFFFFFFF
65.44826292,60.73590167,5.40,FFFFFFFF
333.0083929,60.75907189,5.37,FFFFFFFF
248.1068977,60.82334694,5.92,FFFFFFFF
15.9041982,61.07482982,5.92,FFFFFFFF
173.0864875,61.08275166,5.46,FFFFFFFF
59.28455287,61.10891703,4.99,FFFFFFFF
326.3622053,61.12081043,4.25,FFFFFFFF
13.26783051,61.12355735,4.80,FFFFFFFF
0.40424537,61.22280406,5.58,FFFFFFFF
1.27555231,61.31396468,5.80,FFFFFFFF
138.5856298,61.42339501,5.18,FFFFFFFF
99.42350092,61.48190031,5.94,FFFFFFFF
207.4392851,61.48954562,5.97,FFFFFFFF
245.9979452,61.51407536,2.73,FFFFFFFF
94.47846658,61.51529221,5.01,FFFFFFFF
43.98642959,61.52106281,5.59,FFFFFFFF
4.23771177,61.53319397,5.74,FFFFFFFF
16.08145357,61.58024409,5.83,FFFFFFFF
245.9466244,61.69637867,5.67,FFFFFFFF
342.8437846,61.69663851,5.61,FFFFFFFF
165.9326537,61.75111888,1.81,FFFFFFFF
172.2695981,61.77778557,5.83,FFFFFFFF
6.19786908,61.83106347,5.38,FFFFFFFF
311.3219526,61.83679404,3.41,FFFFFFFF
64.22311681,61.85004125,5.69,FFFFFFFF
263.7468783,61.8758315,5.23,FFFFFFFF
133.3440412,61.96221364,5.72,FFFFFFFF
301.3863548,61.99524822,5.40,FFFFFFFF
230.6551921,62.04716944,5.99,FFFFFFFF
302.8947675,62.07834754,5.70,FFFFFFFF
324.4801117,62.08194667,4.76,FFFFFFFF
357.209062,62.21451996,5.43,FFFFFFFF
304.902907,62.25741351,5.71,FFFFFFFF
331.2866304,62.27982101,5.07,FFFFFFFF
351.2093627,62.28283877,4.96,FFFFFFFF
1.05693212,62.2876646,5.90,FFFFFFFF
326.2220141,62.46057429,5.94,FFFFFFFF
124.8215987,62.50713912,5.73,FFFFFFFF
279.3896301,62.52646287,5.74,FFFFFFFF
319.6440898,62.58545529,2.45,FFFFFFFF
236.6664776,62.59969448,5.19,FFFFFFFF
80.0942273,62.65371666,5.64,FFFFFFFF
329.7229498,62.69795151,5.96,FFFFFFFF
191.828856,62.78113875,5.88,FFFFFFFF
331.2519988,62.78552941,5.27,FFFFFFFF
334.5524785,62.80436392,5.75,FFFFFFFF
258.1356641,62.87422062,5.54,FFFFFFFF
8.24994391,62.93178781,4.17,FFFFFFFF
307.3951138,62.99413722,4.21,FFFFFFFF
142.8815403,63.06179545,3.65,FFFFFFFF
82.54254026,63.06723206,5.43,FFFFFFFF
59.3559814,63.07224944,4.95,FFFFFFFF
330.9705417,63.11977885,5.26,FFFFFFFF
55.53894572,63.21675891,5.06,FFFFFFFF
333.0935225,63.2910719,5.76,FFFFFFFF
57.40258833,63.29710438,5.82,FFFFFFFF
230.6601457,63.34166375,5.72,FFFFFFFF
56.50971937,63.34506772,4.78,FFFFFFFF
73.02153945,63.50564999,5.47,FFFFFFFF
137.7288799,63.51378087,4.67,FFFFFFFF
339.6627275,63.5845212,5.19,FFFFFFFF
329.1631006,63.62556651,5.11,FFFFFFFF
28.59868107,63.67014686,3.35,FFFFFFFF
26.9336011,63.85310111,5.63,FFFFFFFF
305.2979865,63.98008727,5.69,FFFFFFFF
46.8292369,64.05760178,5.89,FFFFFFFF
1.61052855,64.19616859,5.57,FFFFFFFF
17.85631897,64.20272388,5.56,FFFFFFFF
232.7329774,64.20850517,5.74,FFFFFFFF
12.68155194,64.24758084,5.35,FFFFFFFF
69.10096877,64.26162001,5.91,FFFFFFFF
130.0537443,64.32787175,4.59,FFFFFFFF
211.0976084,64.37580873,3.67,FFFFFFFF
30.75078582,64.39002289,5.59,FFFFFFFF
273.4723271,64.39719935,4.99,FFFFFFFF
51.16900549,64.58599618,5.13,FFFFFFFF
250.2296643,64.58908555,4.84,FFFFFFFF
134.1561948,64.60403054,5.57,FFFFFFFF
29.90828959,64.62163894,5.29,FFFFFFFF
330.9465078,64.62775425,4.26,FFFFFFFF
207.8580733,64.72328281,4.58,FFFFFFFF
300.3688822,64.82100457,5.22,FFFFFFFF
205.3742374,64.82243969,5.85,FFFFFFFF
319.8425544,64.87184231,5.19,FFFFFFFF
17.92237013,65.01888517,5.57,FFFFFFFF
129.7989262,65.02069298,5.63,FFFFFFFF
154.5089609,65.10837358,5.74,FFFFFFFF
336.7721305,65.13227452,5.52,FFFFFFFF
254.0056648,65.13467204,4.88,FFFFFFFF
65.16818726,65.14045287,5.26,FFFFFFFF
128.6507805,65.14527349,5.47,FFFFFFFF
284.1072529,65.25815397,5.62,FFFFFFFF
328.8791293,65.32081194,5.84,FFFFFFFF
193.8689797,65.43854743,5.23,FFFFFFFF
116.6668297,65.45563092,5.93,FFFFFFFF
57.38035594,65.52600645,4.39,FFFFFFFF
276.495783,65.56354628,4.82,FFFFFFFF
156.0327452,65.56647366,4.94,FFFFFFFF
49.99690314,65.65232717,4.74,FFFFFFFF
85.61020131,65.6977014,5.62,FFFFFFFF
290.1669666,65.7144303,4.60,FFFFFFFF
257.1967711,65.71463676,3.17,FFFFFFFF
160.4865935,65.71646212,5.12,FFFFFFFF
93.21271986,65.71849922,5.36,FFFFFFFF
39.40002834,65.74535775,5.80,FFFFFFFF
224.3963298,65.93238126,4.63,FFFFFFFF
0.65034249,66.09896341,5.87,FFFFFFFF
10.5143156,66.14761311,5.83,FFFFFFFF
342.4204674,66.20071089,3.50,FFFFFFFF
73.51254425,66.34266029,4.26,FFFFFFFF
14.62916229,66.35182541,5.97,FFFFFFFF
194.9803163,66.59730755,5.37,FFFFFFFF
310.795765,66.65736293,5.59,FFFFFFFF
175.6184497,66.7448085,5.32,FFFFFFFF
356.6530217,66.78225128,5.95,FFFFFFFF
191.8930889,66.79031573,5.43,FFFFFFFF
321.9423223,66.80914613,5.42,FFFFFFFF
304.3776354,66.85296587,5.91,FFFFFFFF
137.0980548,66.87333335,5.15,FFFFFFFF
137.5980257,67.13423886,4.80,FFFFFFFF
1.17432297,67.16638761,5.68,FFFFFFFF
56.50339866,67.20188088,5.79,FFFFFFFF
345.8868678,67.20918487,5.25,FFFFFFFF
144.8663192,67.27232436,5.96,FFFFFFFF
127.4428915,67.29741477,5.89,FFFFFFFF
228.6583478,67.34767598,5.15,FFFFFFFF
37.26661741,67.40238385,4.46,FFFFFFFF
161.266761,67.41138225,5.95,FFFFFFFF
102.7378672,67.57192306,5.14,FFFFFFFF
135.6363579,67.62957486,4.74,FFFFFFFF
288.1381458,67.66131695,3.07,FFFFFFFF
356.9781153,67.80681263,5.05,FFFFFFFF
241.5822169,67.80998136,5.44,FFFFFFFF
41.20695883,67.82470926,5.95,FFFFFFFF
300.7043634,67.87344872,4.51,FFFFFFFF
25.5851851,68.04304624,5.57,FFFFFFFF
349.6558621,68.11141807,4.75,FFFFFFFF
21.48293404,68.12994739,4.72,FFFFFFFF
262.9912082,68.13470186,5.07,FFFFFFFF
160.451272,68.44355985,5.74,FFFFFFFF
112.7195806,68.465727,5.63,FFFFFFFF
123.2032858,68.47405416,5.34,FFFFFFFF
61.51320978,68.67996526,5.88,FFFFFFFF
