ra,dec,constellation
289.735515,-43.777765,SGR
289.713752,-42.777891,SGR
289.69268,-41.778012,SGR
289.672256,-40.778130,SGR
289.652436,-39.778245,SGR
289.633185,-38.778356,SGR
289.614467,-37.778464,SGR
289.596248,-36.778569,SGR
289.097729,-36.784328,SGR
288.10058,-36.795895,SGR
287.103281,-36.807525,SGR
286.10583,-36.819214,SGR
285.10823,-36.830960,SGR
284.110475,-36.842757,SGR
283.112568,-36.854604,SGR
282.114506,-36.866495,SGR
281.11629,-36.878428,SGR
280.117917,-36.890399,SGR
279.11939,-36.902404,SGR
278.120705,-36.914440,SGR
277.121862,-36.926502,SGR
276.122862,-36.938588,SGR
275.123705,-36.950694,SGR
274.124388,-36.962816,SGR
273.124913,-36.974950,SGR
272.125277,-36.987092,SGR
271.125483,-36.999240,SGR
270.125529,-37.011388,SGR
269.625492,-37.017462,SGR
269.60669,-36.017576,SGR
269.588358,-35.017688,SGR
269.570469,-34.017796,SGR
269.552999,-33.017902,SGR
269.535918,-32.018006,SGR
269.519207,-31.018107,SGR
269.502843,-30.018207,SGR
269.002785,-30.024279,SGR
268.002577,-30.036418,SGR
267.002247,-30.048547,SGR
266.001794,-30.060661,SGR
265.985802,-29.060758,SGR
265.970118,-28.060853,SGR
265.954722,-27.060946,SGR
265.939599,-26.061037,SGR
265.924733,-25.061127,SGR
265.910106,-24.061216,SGR
265.895704,-23.061303,SGR
265.881517,-22.061389,SGR
265.867529,-21.061473,SGR
265.853727,-20.061557,SGR
265.8401,-19.061639,SGR
265.826637,-18.061721,SGR
265.813324,-17.061801,SGR
265.800156,-16.061881,SGR
266.800356,-16.049770,SGR
267.800496,-16.037644,SGR
268.800575,-16.025506,SGR
269.800592,-16.013362,SGR
270.800549,-16.001214,SGR
271.800444,-15.989065,SGR
272.80028,-15.976921,SGR
273.800054,-15.964784,SGR
274.799769,-15.952658,SGR
275.549514,-15.943573,SGR
275.799422,-15.940546,SGR
276.799016,-15.928454,SGR
277.79855,-15.916383,SGR
278.798025,-15.904338,SGR
279.797439,-15.892323,SGR
280.796795,-15.880340,SGR
281.796092,-15.868395,SGR
282.79533,-15.856490,SGR
283.79451,-15.844629,SGR
284.793632,-15.832816,SGR
284.780946,-14.832890,SGR
284.768378,-13.832965,SGR
284.755917,-12.833038,SGR
240.437195,-08.352320,SCO
240.687401,-08.349696,SCO
241.688207,-08.339134,SCO
242.688985,-08.328469,SCO
243.689736,-08.317704,SCO
244.690457,-08.306842,SCO
245.691148,-08.295887,SCO
245.702404,-09.295825,SCO
245.713725,-10.295763,SCO
245.725119,-11.295700,SCO
245.736591,-12.295637,SCO
245.748151,-13.295574,SCO
245.759806,-14.295510,SCO
245.771566,-15.295445,SCO
245.783439,-16.295380,SCO
245.795433,-17.295314,SCO
245.807559,-18.295247,SCO
245.810611,-18.545231,SCO
246.812227,-18.534175,SCO
247.438203,-18.527221,SCO
247.447533,-19.277169,SCO
247.450662,-19.527151,SCO
246.824628,-19.534106,SCO
245.822915,-19.545163,SCO
245.832243,-20.295112,SCO
245.844821,-21.295042,SCO
245.857572,-22.294972,SCO
245.870507,-23.294901,SCO
245.883637,-24.294829,SCO
245.891393,-24.878120,SCO
246.893646,-24.867057,SCO
247.895808,-24.855908,SCO
248.897879,-24.844676,SCO
249.899857,-24.833365,SCO
250.901742,-24.821978,SCO
251.903535,-24.810519,SCO
252.905232,-24.798991,SCO
253.155642,-24.796099,SCO
253.161506,-25.212732,SCO
253.175743,-26.212650,SCO
253.190229,-27.212566,SCO
253.204975,-28.212481,SCO
253.220003,-29.212394,SCO
253.235325,-30.212305,SCO
253.986837,-30.203601,SCO
254.988748,-30.191941,SCO
255.990542,-30.180224,SCO
256.992213,-30.168452,SCO
257.993765,-30.156629,SCO
258.995194,-30.144760,SCO
259.996503,-30.132847,SCO
260.99769,-30.120894,SCO
261.998756,-30.108905,SCO
262.999699,-30.096883,SCO
264.000519,-30.084833,SCO
265.001219,-30.072758,SCO
266.001794,-30.060661,SCO
267.002247,-30.048547,SCO
268.002577,-30.036418,SCO
269.002785,-30.024279,SCO
269.502843,-30.018207,SCO
269.519207,-31.018107,SCO
269.535918,-32.018006,SCO
269.552999,-33.017902,SCO
269.570469,-34.017796,SCO
269.588358,-35.017688,SCO
269.60669,-36.017576,SCO
269.625492,-37.017462,SCO
269.644796,-38.017345,SCO
269.664633,-39.017224,SCO
269.68504,-40.017101,SCO
269.706054,-41.016973,SCO
269.727717,-42.016841,SCO
269.75007,-43.016706,SCO
269.773164,-44.016565,SCO
269.79705,-45.016420,SCO
269.809308,-45.516346,SCO
269.309211,-45.522419,SCO
268.308855,-45.534560,SCO
267.308283,-45.546692,SCO
266.307494,-45.558812,SCO
265.30649,-45.570914,SCO
264.305268,-45.582997,SCO
263.303832,-45.595055,SCO
262.30218,-45.607085,SCO
261.300312,-45.619085,SCO
260.29823,-45.631049,SCO
259.295933,-45.642974,SCO
258.293421,-45.654857,SCO
257.290697,-45.666694,SCO
256.287759,-45.678481,SCO
255.284609,-45.690215,SCO
254.281248,-45.701892,SCO
253.277677,-45.713509,SCO
252.273895,-45.725061,SCO
251.269907,-45.736546,SCO
250.265709,-45.747960,SCO
249.261306,-45.759299,SCO
248.57066,-45.767049,SCO
248.559261,-45.267113,SCO
248.537053,-44.267237,SCO
248.51559,-43.267357,SCO
248.494821,-42.267474,SCO
248.181026,-42.270982,SCO
247.176762,-42.282155,SCO
246.172319,-42.293242,SCO
245.167698,-42.304241,SCO
244.1629,-42.315148,SCO
243.157929,-42.325959,SCO
242.152782,-42.336671,SCO
242.133675,-41.336772,SCO
242.115147,-40.336870,SCO
242.097159,-39.336966,SCO
242.07968,-38.337059,SCO
242.062676,-37.337149,SCO
242.046117,-36.337237,SCO
242.02998,-35.337322,SCO
242.014238,-34.337406,SCO
241.998866,-33.337487,SCO
241.983842,-32.337567,SCO
241.969147,-31.337645,SCO
241.954761,-30.337721,SCO
241.947678,-29.837759,SCO
240.944336,-29.848347,SCO
239.940885,-29.858830,SCO
238.93733,-29.869204,SCO
237.933667,-29.879466,SCO
236.929901,-29.889612,SCO
236.92325,-29.389645,SCO
236.910143,-28.389711,SCO
236.897279,-27.389775,SCO
236.884646,-26.389839,SCO
236.87223,-25.389901,SCO
236.860019,-24.389963,SCO
236.847999,-23.390023,SCO
236.83616,-22.390083,SCO
236.824488,-21.390141,SCO
236.812976,-20.390199,SCO
237.815393,-20.380067,SCO
238.817742,-20.369819,SCO
239.820024,-20.359458,SCO
240.571689,-20.351616,SCO
240.559851,-19.351678,SCO
240.548156,-18.351739,SCO
240.536597,-17.351800,SCO
240.525162,-16.351860,SCO
240.513843,-15.351919,SCO
240.502634,-14.351978,SCO
240.491523,-13.352036,SCO
240.480504,-12.352093,SCO
240.469569,-11.352151,SCO
240.458711,-10.352208,SCO
240.447921,-09.352264,SCO
346.68093,-24.825052,SCL
347.675396,-24.822191,SCL
348.669839,-24.819535,SCL
349.664262,-24.817085,SCL
350.658666,-24.814842,SCL
351.653055,-24.812807,SCL
352.647429,-24.810980,SCL
353.641789,-24.809361,SCL
354.636138,-24.807952,SCL
355.630476,-24.806752,SCL
356.624805,-24.805762,SCL
357.619128,-24.804983,SCL
358.613447,-24.804414,SCL
359.110603,-24.804209,SCL
359.607761,-24.804056,SCL
0.602072,-24.803908,SCL
1.596384,-24.803972,SCL
2.590697,-24.804246,SCL
3.585014,-24.804730,SCL
4.579334,-24.805426,SCL
5.573661,-24.806332,SCL
6.567995,-24.807448,SCL
7.562339,-24.808773,SCL
8.556694,-24.810308,SCL
9.551062,-24.812052,SCL
10.545446,-24.814004,SCL
11.539844,-24.816165,SCL
12.53426,-24.818532,SCL
13.528694,-24.821106,SCL
14.52315,-24.823885,SCL
15.517629,-24.826869,SCL
16.512131,-24.830057,SCL
17.506659,-24.833449,SCL
18.501215,-24.837042,SCL
19.495799,-24.840836,SCL
20.490413,-24.844830,SCL
21.485058,-24.849022,SCL
22.479738,-24.853412,SCL
23.474453,-24.857997,SCL
24.469205,-24.862777,SCL
25.463994,-24.867751,SCL
26.458822,-24.872916,SCL
26.455598,-25.372908,SCL
26.449065,-26.372890,SCL
26.44242,-27.372873,SCL
26.435654,-28.372855,SCL
26.428758,-29.372837,SCL
26.421725,-30.372818,SCL
26.414547,-31.372799,SCL
26.407215,-32.372780,SCL
26.399718,-33.372760,SCL
26.392047,-34.372740,SCL
26.384192,-35.372719,SCL
26.376138,-36.372697,SCL
26.367875,-37.372676,SCL
26.359389,-38.372653,SCL
26.350664,-39.372630,SCL
25.359768,-39.367485,SCL
24.368943,-39.362532,SCL
23.378184,-39.357771,SCL
22.387491,-39.353203,SCL
21.396858,-39.348832,SCL
20.406287,-39.344656,SCL
19.415769,-39.340679,SCL
18.425307,-39.336901,SCL
17.434895,-39.333323,SCL
16.444532,-39.329946,SCL
15.454214,-39.326771,SCL
14.463938,-39.323799,SCL
13.473701,-39.321032,SCL
12.483501,-39.318469,SCL
11.493336,-39.316112,SCL
10.503201,-39.313961,SCL
9.513095,-39.312017,SCL
8.523015,-39.310280,SCL
7.532957,-39.308752,SCL
6.542918,-39.307432,SCL
5.552895,-39.306321,SCL
4.562888,-39.305419,SCL
3.572891,-39.304727,SCL
2.582903,-39.304244,SCL
1.592917,-39.303971,SCL
0.602937,-39.303908,SCL
359.612955,-39.304055,SCL
358.62297,-39.304412,SCL
357.632978,-39.304978,SCL
356.642978,-39.305754,SCL
355.652964,-39.306740,SCL
354.662936,-39.307934,SCL
353.672889,-39.309338,SCL
352.682823,-39.310949,SCL
351.692732,-39.312768,SCL
351.689532,-38.312772,SCL
351.686421,-37.312775,SCL
351.68339,-36.312778,SCL
350.692268,-36.314806,SCL
349.701117,-36.317042,SCL
348.70994,-36.319484,SCL
347.718729,-36.322131,SCL
346.727486,-36.324983,SCL
346.722951,-35.324990,SCL
346.718529,-34.324996,SCL
346.714211,-33.325003,SCL
346.709989,-32.325009,SCL
346.705862,-31.325015,SCL
346.70182,-30.325021,SCL
346.697861,-29.325027,SCL
346.693977,-28.325033,SCL
346.690167,-27.325039,SCL
346.686425,-26.325044,SCL
346.682746,-25.325050,SCL
275.549514,-15.943573,SCT
275.536479,-14.943652,SCT
275.523564,-13.943730,SCT
275.510762,-12.943807,SCT
275.498061,-11.943884,SCT
275.485454,-10.943961,SCT
275.472932,-09.944036,SCT
275.460486,-08.944112,SCT
275.448108,-07.944187,SCT
275.43579,-06.944261,SCT
275.423525,-05.944336,SCT
275.411304,-04.944410,SCT
275.39912,-03.944483,SCT
275.649084,-03.941456,SCT
276.648931,-03.929361,SCT
277.648765,-03.917286,SCT
278.648586,-03.905237,SCT
279.648392,-03.893217,SCT
280.398237,-03.884224,SCT
280.648185,-03.881230,SCT
281.647962,-03.869279,SCT
282.647727,-03.857368,SCT
283.647479,-03.845500,SCT
284.647217,-03.833679,SCT
284.659083,-04.833609,SCT
284.670984,-05.833539,SCT
284.682928,-06.833469,SCT
284.694923,-07.833398,SCT
284.706974,-08.833327,SCT
284.719091,-09.833255,SCT
284.731281,-10.833183,SCT
284.743554,-11.833111,SCT
284.743965,-11.866442,SCT
284.755917,-12.833038,SCT
284.768378,-13.832965,SCT
284.780946,-14.832890,SCT
284.793632,-15.832816,SCT
283.79451,-15.844629,SCT
282.79533,-15.856490,SCT
281.796092,-15.868395,SCT
280.796795,-15.880340,SCT
279.797439,-15.892323,SCT
278.798025,-15.904338,SCT
277.79855,-15.916383,SCT
276.799016,-15.928454,SCT
275.799422,-15.940546,SCT
227.853045,-00.474283,SER1
227.844153,+00.525677,SER1
227.835257,+01.525638,SER1
227.826353,+02.525598,SER1
227.817435,+03.525559,SER1
227.8085,+04.525519,SER1
227.799537,+05.525479,SER1
227.790546,+06.525439,SER1
227.781517,+07.525399,SER1
227.772449,+08.525359,SER1
227.763331,+09.525318,SER1
227.75416,+10.525277,SER1
227.744931,+11.525236,SER1
227.735635,+12.525195,SER1
227.726266,+13.525153,SER1
227.71682,+14.525111,SER1
227.707286,+15.525069,SER1
227.697659,+16.525026,SER1
227.687933,+17.524983,SER1
227.678099,+18.524939,SER1
227.668149,+19.524895,SER1
227.658075,+20.524850,SER1
227.647868,+21.524805,SER1
227.63752,+22.524759,SER1
227.627021,+23.524712,SER1
227.616362,+24.524665,SER1
227.60553,+25.524616,SER1
228.352518,+25.531300,SER1
229.099545,+25.538063,SER1
229.348564,+25.540335,SER1
230.344685,+25.549510,SER1
231.34088,+25.558822,SER1
232.337153,+25.568269,SER1
233.333502,+25.577847,SER1
234.329931,+25.587553,SER1
235.326438,+25.597385,SER1
236.323028,+25.607339,SER1
237.319699,+25.617414,SER1
238.316454,+25.627604,SER1
239.313293,+25.637909,SER1
240.310215,+25.648323,SER1
241.307225,+25.658845,SER1
241.805763,+25.664146,SER1
241.818771,+24.664215,SER1
241.831574,+23.664283,SER1
241.844181,+22.664350,SER1
241.856606,+21.664416,SER1
241.357819,+21.659114,SER1
240.360302,+21.648586,SER1
240.110933,+21.645971,SER1
240.122973,+20.646034,SER1
240.134856,+19.646096,SER1
240.146592,+18.646158,SER1
240.158192,+17.646219,SER1
240.169662,+16.646279,SER1
240.181013,+15.646338,SER1
240.430563,+15.648955,SER1
241.428793,+15.659490,SER1
242.427075,+15.670129,SER1
242.676653,+15.672804,SER1
242.688174,+14.672866,SER1
242.699591,+13.672927,SER1
242.710911,+12.672988,SER1
242.722143,+11.673048,SER1
242.733292,+10.673108,SER1
242.744372,+09.673167,SER1
242.755383,+08.673226,SER1
242.766336,+07.673285,SER1
242.777238,+06.673344,SER1
242.788096,+05.673402,SER1
242.798916,+04.673460,SER1
242.809706,+03.673518,SER1
243.559378,+03.681592,SER1
244.558953,+03.692441,SER1
245.558538,+03.703384,SER1
245.569564,+02.703445,SER1
245.580575,+01.703505,SER1
245.591572,+00.703566,SER1
245.602565,-00.296374,SER1
245.61356,-01.296314,SER1
245.624564,-02.296253,SER1
245.635582,-03.296193,SER1
245.638341,-03.546177,SER1
244.638088,-03.557128,SER1
243.637822,-03.567985,SER1
242.637545,-03.578745,SER1
241.637253,-03.589405,SER1
240.63695,-03.599961,SER1
240.386871,-03.602584,SER1
239.636633,-03.610411,SER1
238.636304,-03.620751,SER1
237.635961,-03.630979,SER1
236.635608,-03.641090,SER1
235.635242,-03.651082,SER1
234.634861,-03.660952,SER1
233.634471,-03.670697,SER1
232.634068,-03.680314,SER1
231.633653,-03.689800,SER1
230.633226,-03.699151,SER1
229.632788,-03.708366,SER1
228.632337,-03.717441,SER1
227.881992,-03.724154,SER1
227.87976,-03.474164,SER1
227.870844,-02.474204,SER1
227.86194,-01.474243,SER1
275.350602,+00.055223,SER2
275.33849,+01.055150,SER2
275.32637,+02.055076,SER2
275.314235,+03.055003,SER2
275.564229,+03.058030,SER2
276.564216,+03.070127,SER2
277.564212,+03.082204,SER2
277.939215,+03.086726,SER2
277.927113,+04.086653,SER2
277.921052,+04.586616,SER2
277.546035,+04.582094,SER2
276.546003,+04.570017,SER2
275.545989,+04.557919,SER2
275.295987,+04.554892,SER2
275.28989,+05.054855,SER2
275.277665,+06.054781,SER2
275.274602,+06.304763,SER2
275.52461,+06.307790,SER2
276.524658,+06.319888,SER2
277.524731,+06.331965,SER2
278.524825,+06.344018,SER2
279.524946,+06.356041,SER2
280.525089,+06.368033,SER2
281.458578,+06.379193,SER2
281.525256,+06.379989,SER2
282.525447,+06.391905,SER2
283.525662,+06.403778,SER2
284.5259,+06.415605,SER2
284.528886,+06.165623,SER2
284.540801,+05.165693,SER2
284.552678,+04.165763,SER2
284.564525,+03.165833,SER2
284.576348,+02.165903,SER2
283.576317,+02.154078,SER2
282.576294,+02.142208,SER2
281.576279,+02.130293,SER2
280.576272,+02.118339,SER2
280.326272,+02.115345,SER2
280.338263,+01.115417,SER2
280.350245,+00.115489,SER2
280.362225,-00.884439,SER2
280.374213,-01.884368,SER2
280.386215,-02.884296,SER2
280.398237,-03.884224,SER2
279.648392,-03.893217,SER2
278.648586,-03.905237,SER2
277.648765,-03.917286,SER2
276.648931,-03.929361,SER2
275.649084,-03.941456,SER2
275.39912,-03.944483,SER2
275.411304,-04.944410,SER2
275.423525,-05.944336,SER2
275.43579,-06.944261,SER2
275.448108,-07.944187,SER2
275.460486,-08.944112,SER2
275.472932,-09.944036,SER2
275.485454,-10.943961,SER2
275.498061,-11.943884,SER2
275.510762,-12.943807,SER2
275.523564,-13.943730,SER2
275.536479,-14.943652,SER2
275.549514,-15.943573,SER2
274.799769,-15.952658,SER2
273.800054,-15.964784,SER2
272.80028,-15.976921,SER2
271.800444,-15.989065,SER2
270.800549,-16.001214,SER2
269.800592,-16.013362,SER2
268.800575,-16.025506,SER2
267.800496,-16.037644,SER2
266.800356,-16.049770,SER2
265.800156,-16.061881,SER2
264.799895,-16.073974,SER2
263.799571,-16.086044,SER2
262.799189,-16.098089,SER2
261.798742,-16.110104,SER2
260.798238,-16.122086,SER2
259.797671,-16.134031,SER2
259.297365,-16.139989,SER2
259.284536,-15.140065,SER2
259.271828,-14.140141,SER2
259.259229,-13.140216,SER2
259.246734,-12.140290,SER2
259.234332,-11.140364,SER2
259.222016,-10.140437,SER2
259.722192,-10.134481,SER2
260.722517,-10.122539,SER2
261.722804,-10.110560,SER2
262.723053,-10.098547,SER2
263.723265,-10.086504,SER2
264.723438,-10.074435,SER2
265.473543,-10.065369,SER2
265.486059,-11.065293,SER2
265.494449,-11.731909,SER2
265.744488,-11.728884,SER2
266.744614,-11.716774,SER2
266.736209,-11.050158,SER2
266.723672,-10.050234,SER2
267.723732,-10.038109,SER2
268.723755,-10.025973,SER2
269.723741,-10.013829,SER2
270.723689,-10.001681,SER2
271.223648,-09.995606,SER2
271.211159,-08.995682,SER2
271.198739,-07.995758,SER2
271.18638,-06.995833,SER2
271.174073,-05.995907,SER2
271.161812,-04.995982,SER2
271.149588,-03.996056,SER2
270.649625,-04.002130,SER2
269.64969,-04.014278,SER2
269.149716,-04.020351,SER2
269.137526,-03.020425,SER2
269.125359,-02.020499,SER2
269.113206,-01.020573,SER2
269.101062,-00.020646,SER2
269.601024,-00.014574,SER2
270.600951,-00.002426,SER2
271.600876,+00.009722,SER2
272.600804,+00.021868,SER2
273.600729,+00.034007,SER2
274.600656,+00.046135,SER2
145.348938,-00.567052,SEX
145.355985,+00.432923,SEX
145.363032,+01.432898,SEX
145.370087,+02.432873,SEX
145.377152,+03.432848,SEX
145.384232,+04.432823,SEX
145.391331,+05.432798,SEX
145.398453,+06.432773,SEX
145.648155,+06.431019,SEX
146.646956,+06.424111,SEX
147.645744,+06.417379,SEX
148.644521,+06.410823,SEX
149.643285,+06.404447,SEX
150.642039,+06.398252,SEX
151.640781,+06.392241,SEX
152.639514,+06.386414,SEX
153.638237,+06.380774,SEX
154.636949,+06.375322,SEX
155.635652,+06.370061,SEX
156.634347,+06.364991,SEX
157.633032,+06.360114,SEX
158.63171,+06.355432,SEX
159.630378,+06.350946,SEX
160.629039,+06.346658,SEX
161.627694,+06.342568,SEX
162.626342,+06.338678,SEX
162.876002,+06.337737,SEX
162.872219,+05.337744,SEX
162.868448,+04.337751,SEX
162.864687,+03.337758,SEX
162.860934,+02.337765,SEX
162.857186,+01.337772,SEX
162.85344,+00.337779,SEX
162.849696,-00.662214,SEX
162.845951,-01.662207,SEX
162.842201,-02.662200,SEX
162.838446,-03.662193,SEX
162.834681,-04.662186,SEX
162.830907,-05.662178,SEX
162.82712,-06.662171,SEX
162.823316,-07.662164,SEX
162.819495,-08.662157,SEX
162.815654,-09.662150,SEX
162.811788,-10.662143,SEX
162.807899,-11.662135,SEX
162.55732,-11.661191,SEX
161.55502,-11.657287,SEX
160.552736,-11.653182,SEX
159.550467,-11.648878,SEX
158.548215,-11.644376,SEX
157.545981,-11.639678,SEX
156.543765,-11.634784,SEX
155.541567,-11.629696,SEX
154.53939,-11.624416,SEX
153.537233,-11.618946,SEX
152.535098,-11.613286,SEX
151.532982,-11.607440,SEX
150.53089,-11.601408,SEX
149.528823,-11.595193,SEX
148.526778,-11.588796,SEX
147.524757,-11.582219,SEX
146.522761,-11.575465,SEX
145.520793,-11.568535,SEX
145.270305,-11.566775,SEX
145.27762,-10.566801,SEX
145.28489,-09.566827,SEX
145.292115,-08.566852,SEX
145.299303,-07.566878,SEX
145.306458,-06.566903,SEX
145.313583,-05.566928,SEX
145.320686,-04.566953,SEX
145.327767,-03.566978,SEX
145.334834,-02.567003,SEX
145.34189,-01.567028,SEX
50.836718,-01.302957,TAU
50.843705,-00.552989,TAU
50.853018,+00.446967,TAU
50.862333,+01.446924,TAU
50.871659,+02.446880,TAU
50.880996,+03.446837,TAU
50.890355,+04.446793,TAU
50.899739,+05.446750,TAU
50.909153,+06.446706,TAU
50.918604,+07.446662,TAU
50.928101,+08.446618,TAU
50.937645,+09.446573,TAU
50.946443,+10.363199,TAU
50.947245,+10.446528,TAU
50.956907,+11.446483,TAU
50.966637,+12.446438,TAU
50.976443,+13.446392,TAU
50.986331,+14.446346,TAU
50.996309,+15.446300,TAU
51.006383,+16.446253,TAU
51.016562,+17.446206,TAU
51.026852,+18.446158,TAU
51.037263,+19.446109,TAU
51.789249,+19.439067,TAU
52.290554,+19.434330,TAU
52.301283,+20.434280,TAU
52.312152,+21.434228,TAU
52.323171,+22.434176,TAU
52.334351,+23.434123,TAU
52.3457,+24.434069,TAU
52.357232,+25.434014,TAU
52.368956,+26.433959,TAU
52.380885,+27.433902,TAU
52.393032,+28.433845,TAU
52.405411,+29.433786,TAU
52.418037,+30.433726,TAU
52.426599,+31.100352,TAU
52.928825,+31.095573,TAU
53.933198,+31.085918,TAU
54.937466,+31.076136,TAU
55.941629,+31.066228,TAU
56.945684,+31.056199,TAU
57.949631,+31.046051,TAU
58.95347,+31.035788,TAU
59.957198,+31.025412,TAU
60.960815,+31.014928,TAU
61.964319,+31.004337,TAU
62.96771,+30.993644,TAU
63.970985,+30.982851,TAU
64.974145,+30.971963,TAU
65.977191,+30.960982,TAU
66.980118,+30.949911,TAU
67.982928,+30.938755,TAU
68.985618,+30.927516,TAU
69.486918,+30.921867,TAU
69.476763,+30.255257,TAU
69.978,+30.249589,TAU
70.980387,+30.238197,TAU
71.982656,+30.226732,TAU
72.984806,+30.215199,TAU
73.235325,+30.212305,TAU
73.220003,+29.212394,TAU
73.212453,+28.712437,TAU
73.963875,+28.703734,TAU
74.965671,+28.692076,TAU
75.967356,+28.680359,TAU
76.968926,+28.668589,TAU
77.970384,+28.656768,TAU
78.971727,+28.644899,TAU
79.972956,+28.632987,TAU
80.974071,+28.621035,TAU
81.975072,+28.609047,TAU
82.975958,+28.597026,TAU
83.976728,+28.584977,TAU
84.977382,+28.572902,TAU
85.977922,+28.560806,TAU
86.978348,+28.548691,TAU
87.978656,+28.536563,TAU
88.97885,+28.524424,TAU
89.978928,+28.512279,TAU
90.22893,+28.509242,TAU
90.221101,+28.009289,TAU
90.205659,+27.009383,TAU
90.19049,+26.009475,TAU
90.175575,+25.009566,TAU
90.160902,+24.009655,TAU
90.146456,+23.009743,TAU
90.144069,+22.843091,TAU
89.89407,+22.846128,TAU
88.894019,+22.858273,TAU
87.893877,+22.870411,TAU
87.393773,+22.876476,TAU
87.381943,+22.043214,TAU
87.367929,+21.043299,TAU
87.354104,+20.043383,TAU
87.340452,+19.043466,TAU
87.326963,+18.043547,TAU
87.827037,+18.037483,TAU
88.327095,+18.031415,TAU
88.313748,+17.031496,TAU
88.300544,+16.031576,TAU
88.28747,+15.031656,TAU
88.274519,+14.031734,TAU
88.26168,+13.031812,TAU
88.2553,+12.531851,TAU
87.755271,+12.537918,TAU
86.755178,+12.550043,TAU
85.755038,+12.562154,TAU
85.761399,+13.062115,TAU
85.774203,+14.062038,TAU
85.787118,+15.061960,TAU
85.793622,+15.561920,TAU
84.79337,+15.574013,TAU
83.79306,+15.586084,TAU
82.792691,+15.598128,TAU
81.792263,+15.610143,TAU
81.798743,+16.110104,TAU
80.798238,+16.122086,TAU
79.797671,+16.134031,TAU
78.797043,+16.145936,TAU
77.796355,+16.157797,TAU
76.795607,+16.169610,TAU
76.29521,+16.175497,TAU
76.288856,+15.675534,TAU
75.788459,+15.681408,TAU
74.787619,+15.693114,TAU
73.786724,+15.704762,TAU
72.785769,+15.716347,TAU
71.784756,+15.727867,TAU
71.03396,+15.736462,TAU
71.027811,+15.236497,TAU
71.015601,+14.236567,TAU
